search_name,uuid,occurrenceid,catalognumber,family,genus,scientificname,country,stateprovince,geopoint.lon,geopoint.lat,datecollected,collector,recordset,year
Aphelandra crispata,76299bfd-aff2-4cfc-9468-915d89a37fb9,http://n2t.net/ark:/65665/3d741a526-81df-4abb-ab1d-f97b640ecda2,us 3283356,acanthaceae,aphelandra,aphelandra crispata,ecuador,pastaza,-76.87,-1.42,1980-03-22,"l. holm-nielsen, j. jaramillo & f. coello",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1980
Aphelandra crispata,affa0560-b161-41c0-96c4-57934ce3f64a,http://n2t.net/ark:/65665/38f7de1ed-4eb5-486a-98fe-65286c62ab12,us 3347750,acanthaceae,aphelandra,aphelandra crispata,ecuador,napo,-76.48,-0.6,1996-04-19,"k. romoleroux, c. quintana, j. celi & g. cañas",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1996
Aphelandra crispata,c93e51e6-0c9b-4df0-ba56-a73ce5521339,http://n2t.net/ark:/65665/3554b69ba-188c-425c-9565-1163b18745b2,us 3283354,acanthaceae,aphelandra,aphelandra crispata,ecuador,pastaza,-76.97,-1.37,1980-03-18,"l. holm-nielsen, j. jaramillo & f. coello",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1980
Aphelandra crispata,cb45160a-120e-4c5a-a2bb-8538095c1752,http://n2t.net/ark:/65665/33afe166e-af99-456d-800d-da2276768be3,us 3315237,acanthaceae,aphelandra,aphelandra crispata,colombia,putumayo,-76.63,1.2,1994-04-20,"j. l. fernández-alonso, a. a. camero, z. marin & e. mesa",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1994
Aphelandra crispata,cbe393f8-73cd-4db2-bc91-fccf0344d0bd,http://n2t.net/ark:/65665/3c2b1a507-9f4d-40d7-8a3d-c8e474f01702,us 3379188,acanthaceae,aphelandra,aphelandra crispata,ecuador,napo,-76.2,-1.05,1995-03-09,m. aulestia & -. bainca,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1995
Aphelandra crispata,dfa2733b-55c2-4135-8663-68f26dd64956,http://n2t.net/ark:/65665/3207830cd-a62f-4a63-a5e4-2d2a08021a89,us 3280007,acanthaceae,aphelandra,aphelandra crispata,ecuador,napo,-76.38,-0.52,1983-07-05,"j. lawesson, t. laessøe & p. jørgensen",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1983
Aphelandra crispata,f5fa1ab0-7af3-4b74-838b-2bbbae578a91,http://n2t.net/ark:/65665/35050f810-1211-4d7f-99dc-efd2f5f4953b,us 3334044,acanthaceae,aphelandra,aphelandra crispata,ecuador,sucumbíos,-76.43,-0.5,1995-06-05,"j. l. clark, l. demattia & t. miller",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1995
Aphelandra crispata,fbab9d80-e754-43bd-ac3a-98b84502de09,http://n2t.net/ark:/65665/3a4515cde-b277-4840-bb69-944b0529a396,us 3196691,acanthaceae,aphelandra,aphelandra crispata,ecuador,pastaza,-76.85,-1.53,1990-02-21,v. zak & s. espinoza,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1990
Apoplanesia paniculata,232f1620-f7cb-4c72-a52a-74d1305eaffc,e04ad719-7a02-429b-bc0d-c26203beb9c2,NA,fabaceae,apoplanesia,apoplanesia paniculata,venezuela,falcón,-69.59958141297362,11.284436148840644,NA,grady l. webster; w. scott armbruster,b9ab58cf-785e-44a7-a873-1966e14a6715,NA
Appunia venezuelensis,12353a1c-944f-4925-a53b-9a52ee1cd171,http://n2t.net/ark:/65665/37497bed7-056d-4780-9979-28372f8f74b0,us 2447035,rubiaceae,appunia,appunia venezuelensis,venezuela,bolivar,-61.5479,7.66792,1961-01-10,j. steyermark,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1961
Arachnothryx venezuelensis,4a1960f0-60e3-4949-8f81-404228332c9f,89ccfa05-79ba-4e6c-a46e-763aee486eb2,NA,rubiaceae,arachnothryx,arachnothryx venezuelensis,venezuela,aragua,-67.58286749121586,10.417811852125693,NA,grady l. webster; w. scott armbruster,b9ab58cf-785e-44a7-a873-1966e14a6715,NA
Artocarpus altilis,4fa73493-74c8-4282-84c6-acb344121a71,ae7fc35a-2468-4fc5-bede-413e7dd5d565,148819,moraceae,artocarpus,artocarpus altilis,ecuador,los ríos prov.,-79.756,-1.438,NA,j. b. watson,f1cf8457-237e-487a-9d13-5de7d81b9de4,NA
Artocarpus altilis,9101bacb-c528-4ec7-b8f5-307f886d4931,6d2a60d3-91b2-4ada-a148-5690fb78d483,asu0045040,moraceae,artocarpus,artocarpus altilis,ecuador,napo,-77.714209,-1.043822,NA,"l. r. landrum; a. trauth-nare, e. gilbert",40250f4d-7aa6-4fcc-ac38-2868fa4846bd,NA
Artocarpus altilis,aae5e284-bb06-4dcd-ad90-bb81348f7db5,9e0e7c0e-e7f8-4c4c-bddb-f6c8fee86a03,ksp037901,moraceae,artocarpus,artocarpus altilis,peru,maynas,-73.28,-3.78,NA,"william (""bill"") grable",664bd710-8791-4dba-a3b6-000a1b140951,NA
Artocarpus altilis,ac430d8d-d003-4c6d-b40c-be409a61ef7e,85c9b56f-d8e6-4cb4-beba-561cfe877fd2,190144,moraceae,artocarpus,artocarpus altilis,ecuador,napo,-77.36,-1.04,NA,j. richard abbott,781fd581-7b93-471e-a025-413e4bcd8491,NA
Aspidosperma glaucum,cf45662a-89d8-40aa-ba4d-942bab78a625,http://n2t.net/ark:/65665/3e613f70c-da8c-4faa-b775-0c1250db8dd9,us 2253210,apocynaceae,aspidosperma,aspidosperma glaucum,venezuela,amazonas,-67.4349,5.07455,1949-01-08,b. maguire & l. politi,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1949
Attalea racemosa,56a14d60-a878-4419-8125-98ce7360cf2f,dc536950-4544-45a0-b197-0de586ae2119,NA,arecaceae,attalea,attalea racemosa,peru,NA,-73.74097,-4.91454,NA,NA,40250f4d-7aa6-4fcc-ac38-2868fa4846bd,NA
Averrhoa carambola,1346a84b-506a-4a4e-8f69-eb4cf35620b9,http://n2t.net/ark:/65665/3f86d61c2-1ef0-4140-a419-28c999668530,us 3420044,oxalidaceae,averrhoa,averrhoa carambola,ecuador,manabí,-79.97,0.02,1996-06-19,"j. l. clark, e. arroyo & p. hibbs",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1996
Axinaea costaricensis,c0aed397-b5ec-4175-9df8-79298421a8ef,http://n2t.net/ark:/65665/39912c7d9-f283-485c-b172-35a4e3b2bc6d,us 3402443,melastomataceae,axinaea,axinaea costaricensis,venezuela,trujillo,-70.13,9.68,2000-01-01,"w. meier, r. duno & r. riina",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2000
Azadirachta indica,95854212-e2cb-4157-9766-5986f0de13f5,http://n2t.net/ark:/65665/30ca62bd9-f5b0-4696-9e31-9a36ac6387e6,us 3704845,meliaceae,azadirachta,azadirachta indica,venezuela,sucre,-63.17,10.63,2002-09-01,w. meier & p. molina,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2002
Banara larensis,e11e11e5-ecf2-4b98-8639-db95597cabdf,http://n2t.net/ark:/65665/36d7a5db3-8b85-4593-bd20-13b873e23ab6,us 3211210,flacourtiaceae,banara,banara larensis,venezuela,lara,-70.05,9.6,1985-11-13,h. van der werff & r. rivero,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1985
Bathysa pittieri,70f6c631-7375-42ec-9232-a65a4473da38,http://n2t.net/ark:/65665/33de6783e-d645-4c40-b05d-ffa56bcc8480,us 3709896,rubiaceae,bathysa,bathysa pittieri,venezuela,miranda,-66.47,10.5,2003-07-20,"w. meier, c. reyes & s. menegatti",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2003
Bathysa pittieri,badb3697-7c0d-4113-985f-72833d9dfcd3,http://n2t.net/ark:/65665/3f33869e1-e5bb-4d94-afa2-119d88b5ab4d,us 3712027,rubiaceae,bathysa,bathysa pittieri,venezuela,miranda,-66.47,10.5,2003-07-20,"w. meier, c. reyes & s. menegatti",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2003
Bauhinia monandra,2d560e56-0758-41bc-85cc-8840d1b00ac4,1fd23abf-969c-43d8-ad88-d8d286b43374,139067,fabaceae,bauhinia,bauhinia monandra,ecuador,el oro prov.,-78.65,-2.58333,NA,l. albert de escobar,f1cf8457-237e-487a-9d13-5de7d81b9de4,NA
Bauhinia monandra,41acdd14-482f-490a-9f6f-455cdea6f29d,65c6b870-955d-4713-9f53-ce4b8b9d99d6,202083,fabaceae,bauhinia,bauhinia monandra,colombia,valle depto.,-74.7152,10.7279,NA,"p. a. silverstone-sopkin, n. paz",f1cf8457-237e-487a-9d13-5de7d81b9de4,NA
Bauhinia multinervia,4055684b-9bed-4e53-85a9-a482a1b9b5fd,ld:general:2084335,2084335,fabaceae,bauhinia,bauhinia multinervia,venezuela,miranda,-66.44361111,10.21944444,1973-11-17,g. davidse,f778ecc0-8371-49d5-9ab1-9d75f0b76fad,1973
Bauhinia multinervia,53423b83-ccb0-41bc-99d0-d11bac9a73cc,3230953d-5751-46cf-a293-b757cff09ecb,150175,fabaceae,bauhinia,bauhinia multinervia,venezuela,miranda,-65.95,10.0917,NA,"a. c. gonzález, g. davidse",f1cf8457-237e-487a-9d13-5de7d81b9de4,NA
Bauhinia multinervia,a4cc921c-543b-4023-ad1b-0eed1eda6e83,505519a2-0676-40da-9fb6-73dcc3a7c330,172766,fabaceae,bauhinia,bauhinia multinervia,venezuela,vargas,-66.575,10.625,NA,o. hokche,f1cf8457-237e-487a-9d13-5de7d81b9de4,NA
Bauhinia multinervia,a6bcb7af-dd71-4dd7-bf07-f3d7bac3a0db,ab6eb3c5-81e3-4e0d-b0b8-6c735f137297,150146,fabaceae,bauhinia,bauhinia multinervia,venezuela,miranda,-65.6833,10.1333,NA,"r. liesner, a. gonzález",f1cf8457-237e-487a-9d13-5de7d81b9de4,NA
Bauhinia multinervia,c59a5c8d-84f4-4de2-82a8-2e64f99f1a9f,fa5f15e2-38e8-40bd-9907-4894846b3ed3,150169,fabaceae,bauhinia,bauhinia multinervia,venezuela,miranda,-65.8,10.15,1978-03-12,"j. a. steyermark, g. davidse",f1cf8457-237e-487a-9d13-5de7d81b9de4,1978
Bauhinia multinervia,fe5a3344-28b7-43ff-a9fe-5ace5eeb7327,7bc15ea1-c19d-478f-ae45-98ad710e2491,150165,fabaceae,bauhinia,bauhinia multinervia,venezuela,miranda,-64.8833,7.6333,NA,"g. davidse, a.c. gonzález",f1cf8457-237e-487a-9d13-5de7d81b9de4,NA
Bauhinia purpurea,d40f12f1-107f-434f-b83e-58b525893ab8,http://n2t.net/ark:/65665/308cac29c-7b14-452e-908b-90271b00d2e1,us 3549859,fabaceae,bauhinia,bauhinia purpurea,venezuela,portuguesa,-69.8098,9.06436,2005-02-28,"k. m. redden, r. williams, a. licata, w. albarrán & r. parra",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2005
Bauhinia purpurea,fdd7de80-7504-4ded-82cc-ac8f85af733a,44bf16ab-31af-4592-87b9-9bad6d3d3f02,159687,fabaceae,bauhinia,bauhinia purpurea,venezuela,sucre,-64.177501,10.46354,NA,andrew m torres,d7b285d4-2643-45ee-9302-b0c3d51dda5c,NA
Bauhinia tomentosa,6d7425db-f381-493f-9e80-6105e014fdbd,ld:general:2086570,2086570,fabaceae,bauhinia,bauhinia tomentosa,colombia,bolívar,-75.51166667,10.40027778,NA,billberg,f778ecc0-8371-49d5-9ab1-9d75f0b76fad,NA
Bellucia huberi,57d97d56-1ac7-4fec-be8e-a65597485b98,http://n2t.net/ark:/65665/3861e01df-b13b-4114-a509-6dd80907fbfd,us 1878441,melastomataceae,bellucia,bellucia huberi,venezuela,amazonas,-67.56,2.73,1942-02-17,ll. williams,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1942
Bellucia huberi,8b50cbcd-5c22-4b30-af44-a72a66082364,http://n2t.net/ark:/65665/3da21022c-c365-4a67-8b96-e08d30db52e8,us 3089080,melastomataceae,bellucia,bellucia huberi,venezuela,amazonas,-66.14,5.68,1987-02-28,b. k. holst & r. l. liesner,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1987
Bellucia huberi,d0fd8fa4-b5a5-4ca7-b11b-5a62a418f438,http://n2t.net/ark:/65665/30becb74d-a6aa-44f2-8040-e4faa3a6076b,us 3089054,melastomataceae,bellucia,bellucia huberi,venezuela,amazonas,-66.12,5.68,1987-02-23,r. l. liesner & b. k. holst,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1987
Berberis agapatensis,59590333-47d5-41e7-ae70-316b1cac6965,http://n2t.net/ark:/65665/3c2d12e99-63fb-4619-8f59-596fddc6357b,us 3248534,berberidaceae,berberis,berberis agapatensis,bolivia,la paz,-67.85,-16.3,1983-12-22,j. soloman & m. moraes,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1983
Berberis agapatensis,5990573a-ecff-4cb8-bb54-275343b92004,8ded7731-c2a6-4d5e-8d16-5be4cbcda820,asu0036877,berberidaceae,berberis,berberis agapatensis,bolivia,la paz,-67.266667,-16.8,NA,marko lewis,40250f4d-7aa6-4fcc-ac38-2868fa4846bd,NA
Berberis agapatensis,91373f4a-3c9c-4ad9-8ba6-33a27a337d7d,9b943692-7fa4-43cd-957b-1a0623ac8573,asu0036876,berberidaceae,berberis,berberis agapatensis,bolivia,la paz,-67.283333,-16.75,NA,marko lewis,40250f4d-7aa6-4fcc-ac38-2868fa4846bd,NA
Berberis agapatensis,9953f842-ee63-467b-8b35-d2622f4b0ed3,710e77f1-5d14-4f16-88a7-930e34e232fc,asu0036898,berberidaceae,berberis,berberis agapatensis,peru,piura,-75.75,-10.3889,NA,g. castillo; j. mateo,40250f4d-7aa6-4fcc-ac38-2868fa4846bd,NA
Berberis agapatensis,e76f254c-170c-49e0-9be5-67c079767ab1,http://n2t.net/ark:/65665/35d615ac9-60d2-4582-a7de-d6e6cc5b3fa8,NA,berberidaceae,berberis,berberis agapatensis,bolivia,la paz,-68.397,-15.5605,2002-07-21,j. l. clark & d. barrientos,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2002
Bernardia corensis,4f21582d-3488-4119-9021-4afd3cbad09b,768ef763-db7a-4be2-bbe7-9071dca80256,v0407931wis,euphorbiaceae,bernardia,bernardia corensis,venezuela,distrito capital,-66.65,10.633333,NA,ronald liesner; vilealdo medina,9e5aede6-bee5-4a3d-a255-513771b20035,NA
Bernardia corensis,f713dcb0-0e5a-41ab-aa5a-f03d69821ab5,55bb293f-72a4-4fe3-a985-7ebdefff3d8e,v0407932wis,euphorbiaceae,bernardia,bernardia corensis,venezuela,distrito capital,-66.687392,10.62362,NA,ronald liesner; vilealdo medina,9e5aede6-bee5-4a3d-a255-513771b20035,NA
Blakea henripittieri,06de5d6e-27b0-4640-892e-f264f32c955f,bra:unicamp:uec:92162,92162,melastomataceae,blakea,blakea henripittieri,ecuador,napo,-78.1,-1.483333,1992-04-05,"croat, tb",d06a16c6-f540-40a8-9e92-876ad1955d03,1992
Blakea henripittieri,13251aa1-c43e-4d19-8d40-6205557d16d5,http://n2t.net/ark:/65665/312a28d9d-c1e8-420a-be86-3e3d73399695,us 3678098,melastomataceae,blakea,blakea henripittieri,colombia,antioquia,-76.231,6.52461,2013-12-10,"j. aguirre-santoro, j. betancur, n. salinas, e. dominguez-v. & et al.",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2013
Blakea henripittieri,453a4d0e-42a3-466b-82d3-1249628d574f,59b03119-ebcb-436c-9eb8-fbbe8c2fbf23,218488,melastomataceae,blakea,blakea henripittieri,ecuador,pastaza,-78.0552778,-1.3905556,NA,"thomas b. croat, lynn hannon & marck menke",781fd581-7b93-471e-a025-413e4bcd8491,NA
Blakea henripittieri,6d88bd98-db54-4d5e-a4f6-811bd3a93045,1156e5db-1f48-4af6-8de1-936b38452e1d,218490,melastomataceae,blakea,blakea henripittieri,ecuador,zamora-chinchipe,-78.6833333,-4.2,NA,"wilson quizhpe, d. pardo & j. zhunaula",781fd581-7b93-471e-a025-413e4bcd8491,NA
Blakea henripittieri,a026dd87-144f-4b50-9cd3-dbe62ecc6aed,bra:unicamp:uec:64328,64328,melastomataceae,blakea,blakea henripittieri,ecuador,carchi,-78.333333,0.883333,1981-10-03,"tipaz, g; taicúz, m; rubio, d",d06a16c6-f540-40a8-9e92-876ad1955d03,1981
Blakea henripittieri,b1478fe9-f229-4235-8014-ff4a80aeae1b,e0b209e4-4f18-43d1-bd32-b7d3bd039846,218489,melastomataceae,blakea,blakea henripittieri,ecuador,carchi,-78.1936111,0.9836111,NA,thomas b. croat & lynn hannon,781fd581-7b93-471e-a025-413e4bcd8491,NA
Blakea henripittieri,ea4490fe-619c-4d85-93dc-9fda5b8775de,6f69cafc-7b76-4d35-a633-7f418f6f40ca,222119,melastomataceae,blakea,blakea henripittieri,ecuador,esmeraldas,-78.528611,0.888611,NA,darin s. penneys,781fd581-7b93-471e-a025-413e4bcd8491,NA
Blakea lindeniana,0dd5739c-f65c-4847-9225-ad4f90417374,http://n2t.net/ark:/65665/3e9867f17-587c-429f-8492-6b3c6bba406f,us 3131957,melastomataceae,blakea,blakea lindeniana,venezuela,barinas,-70.7667,8.65,1988-06-24,"l. j. dorr, l. c. barnett, m. guerrero & g. vela",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1988
Blakea lindeniana,8aa3768c-a1c8-4780-adba-87dceeca7908,http://n2t.net/ark:/65665/341148c4e-16e0-4258-a131-27ea4859291b,us 2593414a,melastomataceae,blakea,blakea lindeniana,venezuela,mérida,-70.7667,8.65,1966-06-29,l. e. ruíz-terán,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1966
Blighia sapida,bd2ba907-89ef-4eb9-a350-b750fd3d66ff,urn:catalog:encb-ipn:encb:no disponible:a3ddf012f9ca0cd43ca1983e5f258581,no disponible,sapindaceae,blighia,blighia sapida,colombia,huila,-75.8175,2.0494444,NA,l. e. aguirre,9401f7e8-7d41-4c57-a5da-8839be046935,NA
Bonnetia celiae,98e8a82d-6ca3-493c-8dbf-c9ec62c98dd4,http://n2t.net/ark:/65665/36d0af5c7-22c5-47aa-9631-798a823c9e7a,us 3291526,bonnetiaceae,bonnetia,bonnetia celiae,venezuela,amazonas,-66.05,5.75,1988-03-21,o. huber,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1988
Bonnetia celiae,d4de5db4-6a9b-496f-b984-be7ec10a3d5b,http://n2t.net/ark:/65665/3e996f7c4-c26d-493f-9b4a-c92587bd1b53,us 2863745,bonnetiaceae,bonnetia,bonnetia celiae,venezuela,amazonas,-66.0654,5.7402,1953-02-17,b. maguire & c. k. maguire,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1953
Bonnetia celiae,fda91a50-1ce9-42ce-a89b-74f7339d0d33,http://n2t.net/ark:/65665/33e95aa31-5cee-42de-ab49-8afa4e54e1f3,us 3273042,bonnetiaceae,bonnetia,bonnetia celiae,venezuela,amazonas,-66.2,5.77,1987-11-12,o. huber,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1987
Bonnetia crassa,060ea495-1276-4437-bfdd-edf952103f29,http://n2t.net/ark:/65665/3f1303fb3-5299-4acb-97f4-aef5c3a7b101,us 3273032,bonnetiaceae,bonnetia,bonnetia crassa,venezuela,amazonas,-65.63,3.32,1991-11-19,o. huber,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1991
Bonnetia crassa,385d09e9-6da1-4890-84be-3fe05045be96,http://n2t.net/ark:/65665/3772db9ca-e35c-40db-9cb5-4e8b462135af,us 3291525,bonnetiaceae,bonnetia,bonnetia crassa,venezuela,amazonas,-66.05,5.75,1988-03-21,o. huber,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1988
Bonnetia crassa,a661fc60-fec5-4106-89fb-4b464f5a0dbe,http://n2t.net/ark:/65665/3a702fb3b-f4a3-49af-8b64-88e6675c98b5,us 3352621,bonnetiaceae,bonnetia,bonnetia crassa,venezuela,amazonas,-66.4328,5.8375,NA,f. a. michelangeli,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,NA
Bonnetia crassa,ddefd30d-a467-4704-af30-82744ad23ac4,http://n2t.net/ark:/65665/323c340c8-437d-478a-a3a4-666c7a3fe01c,us 3352619,bonnetiaceae,bonnetia,bonnetia crassa,venezuela,amazonas,-66.1344,5.7597,1995-02-21,f. a. michelangeli,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1995
Bonnetia crassa,e6c2ba3f-8566-436b-b7b8-759256b668f9,http://n2t.net/ark:/65665/31c16801b-bb5a-4356-a89a-b4c2927395fa,us 3187916,bonnetiaceae,bonnetia,bonnetia crassa,venezuela,amazonas,-65.53,4.42,1991-03-05,"p. e. berry, o. huber & j. rosales",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1991
Bonnetia crassa,fdbb272d-41f8-42c1-ae2b-173b923e024e,http://n2t.net/ark:/65665/3e5f0f088-18be-4ccb-bb87-c8f104d7e998,us 3273039,bonnetiaceae,bonnetia,bonnetia crassa,venezuela,bolívar,-66.38,5.92,1985-10-20,o. huber,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1985
Bonnetia jauaensis,43c897ba-a481-475d-b85c-dbd122f0ecd4,http://n2t.net/ark:/65665/35c9a0279-8731-4933-8e9f-98d5d2d6d7af,us 2813830,bonnetiaceae,bonnetia,bonnetia jauaensis,venezuela,bolívar,-64.5694,4.8139,1974-02-24,"j. steyermark, v. carreño e. & c. brewer-carias",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1974
Bonnetia jauaensis,b75454e3-5d6d-4022-96d6-a0f1658f88d1,http://n2t.net/ark:/65665/3da281490-71ba-4a89-a9d9-5cca08b534d6,us 2814014,bonnetiaceae,bonnetia,bonnetia jauaensis,venezuela,bolivar,-64.2222,4.69444,1974-02-13,j. steyermark,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1974
Bonnetia jauaensis,c9bf82bb-90ed-4f2a-a1b8-d65dbc23bc1d,http://n2t.net/ark:/65665/3403ced15-44cb-43d3-a441-84b6bf8f01a0,us 2814127,bonnetiaceae,bonnetia,bonnetia jauaensis,venezuela,bolívar,-64.5694,4.8139,1974-02-24,"j. steyermark, v. carreño e. & c. brewer-carias",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1974
Bonnetia wurdackii,017f97b9-75ab-4af9-8f50-982d9d7164f3,http://n2t.net/ark:/65665/3c9d39a42-283a-46b1-8f9b-3f7f41716e8f,us 3291520,bonnetiaceae,bonnetia,bonnetia wurdackii,venezuela,bolívar,-62.2,5.32,1989-04-05,o. huber & j. f. pruski,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1989
Bonnetia wurdackii,02b6136d-6471-453e-922f-3be94dd5fd86,http://n2t.net/ark:/65665/363f85b8e-ea07-4954-be52-f5905703579b,us 2683148,bonnetiaceae,bonnetia,bonnetia wurdackii,venezuela,bolivar,-62.0362,5.27533,1953-01-24,j. j. wurdack,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1953
Bonnetia wurdackii,1e2b9e6a-71be-443a-9e87-115e4b220bb8,http://n2t.net/ark:/65665/35c924813-4280-4f4f-81e6-d1705699e87b,us 3259883,bonnetiaceae,bonnetia,bonnetia wurdackii,venezuela,bolívar,-62.27,5.28,1986-03-08,o. huber,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1986
Bonnetia wurdackii,39812905-21f3-4ad7-bfb1-88475a534096,http://n2t.net/ark:/65665/31f805b19-d113-48bd-a647-65a3fd771780,us 3291519,bonnetiaceae,bonnetia,bonnetia wurdackii,venezuela,bolívar,-62.05,5.38,1989-04-02,o. huber & j. f. pruski,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1989
Bonnetia wurdackii,4483d723-23e7-4ce3-b3e7-7858d7ebe587,http://n2t.net/ark:/65665/37ecd5596-dea1-4650-a0ac-78b9a32eadfc,us 3108339,bonnetiaceae,bonnetia,bonnetia wurdackii,venezuela,bolívar,-62.05,5.3,1983-02-07,o. huber & j. steyermark,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1983
Bonnetia wurdackii,487df754-c00b-46ce-92f1-33292f024c83,http://n2t.net/ark:/65665/30d537e2c-eb2b-4eae-b117-81fbb92f8c75,us 3259878,bonnetiaceae,bonnetia,bonnetia wurdackii,venezuela,bolívar,-62.27,5.13,1986-03-04,o. huber,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1986
Bonnetia wurdackii,61572d07-79d4-49ea-8b44-974e2a86940b,http://n2t.net/ark:/65665/384367b1a-2db8-4247-a115-72c3a50e890b,us 3070009,bonnetiaceae,bonnetia,bonnetia wurdackii,venezuela,bolívar,-62.2,5.33,1983-01-30,"j. steyermark, o. huber & v. carreño e.",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1983
Bonnetia wurdackii,75e9c714-88af-465e-906e-b57bd65b5dfc,http://n2t.net/ark:/65665/351668f28-2109-4c32-bee1-cc9d92c0b2b4,us 3070008,bonnetiaceae,bonnetia,bonnetia wurdackii,venezuela,bolívar,-62.15,5.3,1983-01-26,j. steyermark & collector unknown,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1983
Bonnetia wurdackii,7727ca4a-9fb5-41e1-8f22-c23d63b8dc2f,http://n2t.net/ark:/65665/330111d93-f6d5-43f4-933a-1c78a634a22b,us 3197291,bonnetiaceae,bonnetia,bonnetia wurdackii,venezuela,bolívar,-62.18,5.42,1984-02-03,o. huber & m. colella,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1984
Bonnetia wurdackii,9abbbbd3-584d-4d86-8eaa-79357871674c,http://n2t.net/ark:/65665/3f70e242c-dc83-4ac6-bb0a-1b3205472f16,us 3193772,bonnetiaceae,bonnetia,bonnetia wurdackii,venezuela,bolívar,-62.27,5.17,1984-01-31,o. huber & n. dezzeo,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1984
Bonnetia wurdackii,a1e8ab40-02a0-4649-9485-a2f6c3a1e824,http://n2t.net/ark:/65665/392538d2d-bec3-4567-b87a-2249d0f07e9b,us 3083469,bonnetiaceae,bonnetia,bonnetia wurdackii,venezuela,bolívar,-62.07,5.4,1987-03-03,o. huber,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1987
Bonnetia wurdackii,e1e8d255-701f-48f1-8ad3-df8f2e87df89,http://n2t.net/ark:/65665/3f909abeb-e719-4c99-af10-0a26b127ec2c,us 3273041,bonnetiaceae,bonnetia,bonnetia wurdackii,venezuela,bolívar,-62.2,5.32,1986-03-11,o. huber,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1986
Bonnetia wurdackii,eda796b6-4ec2-4993-992c-b7db35720da3,http://n2t.net/ark:/65665/3ab6c3ff5-950b-4ede-9f2a-f1cb2783d0da,us 3070010,bonnetiaceae,bonnetia,bonnetia wurdackii,venezuela,bolívar,-62.12,5.17,1983-02-02,j. steyermark & collector unknown,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1983
Bourreria baccata,c7767578-4e5b-4194-a2c4-5e7af7ebc112,http://n2t.net/ark:/65665/3a07b1d73-421e-4b72-9a33-065b2b6a61a5,us 2925558,boraginaceae,bourreria,bourreria baccata,venezuela,falcón,-68.23,10.9,1974-08-29,j. steyermark & b. manara,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1974
Broussonetia papyrifera,a7d4213d-b052-44e0-96e9-dbf9be144557,bra:iac:iac:21697,21697,moraceae,broussonetia,broussonetia papyrifera,argentina,2006,-57.6,-28.0167,1971-01-01,a. krapovickas & c.l. cristóbal,ca4e7ee9-06f5-4f93-830c-507a6598ec25,1971
